customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,dependency_score,value_tier,value_score,satisfaction_flag,loyalty_segment,retention_risk,age_group,promo_sensitivity,premium_customer
119,50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,Yes,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly,2,Medium Value,0.5248086734693878,Satisfied,Low Loyalty,Low Risk,Mature,High,No
120,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,Yes,44,Cash,Annually,2,High Value,0.678265306122449,Satisfied,Medium Loyalty,Low Risk,Adult,High,No
121,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,Express,Yes,Yes,32,Bank Transfer,Annually,2,High Value,0.649795918367347,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
122,19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,Yes,Standard,Yes,Yes,11,Cash,Fortnightly,2,High Value,0.5537244897959184,Satisfied,Low Loyalty,Low Risk,Young Adult,High,No
123,40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,44,Cash,Fortnightly,2,High Value,0.5757653061224489,Satisfied,Medium Loyalty,Low Risk,Adult,High,No
124,57,Male,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,Yes,Free Shipping,Yes,Yes,46,Cash,Weekly,2,High Value,0.9136352040816326,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
125,44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,Yes,Next Day Air,Yes,Yes,50,PayPal,Annually,2,High Value,0.7712499999999999,Unsatisfied,High Loyalty,Low Risk,Mature,High,Yes
126,49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months,2,High Value,0.6106377551020408,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
127,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,Yes,Yes,48,Cash,Every 3 Months,2,Medium Value,0.5277551020408163,Unsatisfied,High Loyalty,Low Risk,Mature,High,No
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,Yes,Yes,26,Credit Card,Weekly,2,High Value,0.7911862244897959,Satisfied,Low Loyalty,Low Risk,Young Adult,High,No
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Standard,Yes,Yes,21,Credit Card,Fortnightly,2,Low Value,0.3899489795918367,Satisfied,Low Loyalty,Low Risk,Young Adult,High,No
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,49,PayPal,Bi-Weekly,2,High Value,0.7832525510204081,Satisfied,High Loyalty,Low Risk,Young Adult,High,Yes
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,Yes,Yes,13,PayPal,Fortnightly,2,Low Value,0.38034438775510204,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,46,Credit Card,Weekly,2,High Value,0.5761352040816327,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,42,PayPal,Weekly,2,High Value,0.7147704081632652,Satisfied,Medium Loyalty,Low Risk,Adult,High,No
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,Yes,25,Venmo,Annually,2,Medium Value,0.5000637755102041,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,Yes,25,Cash,Monthly,2,High Value,0.738188775510204,Satisfied,Low Loyalty,Low Risk,Mature,High,No
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Express,Yes,Yes,12,PayPal,Quarterly,2,Medium Value,0.5354719387755102,Satisfied,Low Loyalty,Low Risk,Mature,High,No
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,Yes,Yes,4,Debit Card,Quarterly,2,Medium Value,0.5146173469387755,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,Yes,38,PayPal,Weekly,2,High Value,0.6059056122448979,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,Yes,42,Bank Transfer,Weekly,2,Medium Value,0.5516454081632652,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Store Pickup,Yes,Yes,30,Venmo,Annually,2,High Value,0.6994260204081632,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Weekly,2,High Value,0.595,Unsatisfied,High Loyalty,Low Risk,Mature,High,Yes
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,Yes,45,PayPal,Weekly,2,High Value,0.6656377551020408,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,2,High Value,0.6096683673469387,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,Yes,25,PayPal,Quarterly,2,Medium Value,0.42943877551020415,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,Yes,25,Cash,Monthly,2,Medium Value,0.45131377551020413,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,Yes,44,Debit Card,Quarterly,2,High Value,0.8101403061224489,Satisfied,Medium Loyalty,Low Risk,Young Adult,High,No
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,Yes,21,Venmo,Fortnightly,2,Low Value,0.37869897959183674,Satisfied,Low Loyalty,Low Risk,Mature,High,No
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,31,Bank Transfer,Fortnightly,2,High Value,0.6311734693877551,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,Yes,47,Debit Card,Annually,2,High Value,0.7753826530612244,Unsatisfied,High Loyalty,Low Risk,Adult,High,Yes
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,Yes,14,PayPal,Monthly,2,High Value,0.5695918367346939,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,Yes,17,Debit Card,Every 3 Months,2,High Value,0.6754591836734695,Satisfied,Low Loyalty,Low Risk,Adult,High,No
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,Yes,3,Venmo,Annually,2,Low Value,0.26411989795918367,Satisfied,Low Loyalty,Low Risk,Adult,High,No
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,Yes,42,Venmo,Annually,2,High Value,0.7166454081632653,Satisfied,Medium Loyalty,Low Risk,Adult,High,No
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,Yes,22,Debit Card,Annually,2,Medium Value,0.42544642857142856,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,21,Venmo,Quarterly,2,High Value,0.6861989795918367,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Quarterly,2,High Value,0.5680739795918367,Satisfied,Low Loyalty,Low Risk,Mature,High,No
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,Yes,40,Debit Card,Annually,2,Low Value,0.37252551020408164,Satisfied,Medium Loyalty,Low Risk,Adult,High,No
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,Yes,1,Bank Transfer,Fortnightly,2,Medium Value,0.4700000000000001,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,Yes,50,Bank Transfer,Monthly,2,High Value,0.773125,Satisfied,High Loyalty,Low Risk,Young Adult,High,Yes
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Every 3 Months,2,Medium Value,0.42202806122448977,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,Yes,34,Venmo,Monthly,2,Low Value,0.3939158163265306,Satisfied,Medium Loyalty,Low Risk,Adult,High,No
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,Yes,29,Venmo,Fortnightly,2,Medium Value,0.5345535714285714,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,31,PayPal,Bi-Weekly,2,High Value,0.712423469387755,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,Yes,8,Debit Card,Weekly,2,High Value,0.5572321428571428,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,Yes,5,Credit Card,Fortnightly,2,Medium Value,0.4776147959183673,Unsatisfied,Low Loyalty,High Risk,Mature,High,No
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,Yes,7,Cash,Monthly,2,Medium Value,0.43673469387755104,Unsatisfied,Low Loyalty,High Risk,Mature,High,No
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,Yes,30,Cash,Monthly,2,Medium Value,0.41442602040816323,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,Yes,14,Credit Card,Every 3 Months,2,Low Value,0.2689668367346939,Satisfied,Low Loyalty,Low Risk,Adult,High,No
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,Yes,5,Cash,Fortnightly,2,High Value,0.5619897959183674,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,Yes,3,PayPal,Every 3 Months,2,Low Value,0.2184948979591837,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,Yes,46,Venmo,Bi-Weekly,2,Medium Value,0.5286352040816327,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,Yes,4,Credit Card,Weekly,2,Low Value,0.3527423469387755,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,Yes,42,Credit Card,Bi-Weekly,2,High Value,0.7403954081632652,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,Yes,30,Cash,Annually,2,Medium Value,0.42380102040816325,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,High,No
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,Yes,37,Venmo,Annually,2,Medium Value,0.40478316326530606,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Annually,2,Medium Value,0.47737244897959186,Unsatisfied,Low Loyalty,High Risk,Mature,High,No
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,Yes,30,Credit Card,Quarterly,2,High Value,0.6456760204081633,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,47,Bank Transfer,Monthly,2,High Value,0.5803826530612245,Unsatisfied,High Loyalty,Low Risk,Young Adult,High,Yes
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,21,PayPal,Quarterly,2,Low Value,0.3768239795918368,Satisfied,Low Loyalty,Low Risk,Mature,High,No
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,Yes,9,Bank Transfer,Fortnightly,2,Low Value,0.3108545918367347,Satisfied,Low Loyalty,Low Risk,Mature,High,No
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,12,Debit Card,Fortnightly,2,High Value,0.6104719387755102,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Weekly,2,Medium Value,0.4989923469387755,Satisfied,Low Loyalty,Low Risk,Adult,High,No
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,10,Debit Card,Annually,2,High Value,0.5826020408163266,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,2,Medium Value,0.4536862244897959,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,Yes,40,Cash,Fortnightly,2,Medium Value,0.5119005102040816,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly,2,Medium Value,0.46954081632653055,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,31,Debit Card,Annually,2,Medium Value,0.4861734693877551,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,2,High Value,0.64125,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly,2,Medium Value,0.4351147959183673,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,4,Credit Card,Weekly,2,High Value,0.6171173469387755,Satisfied,Low Loyalty,Low Risk,Adult,High,No
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,48,Venmo,Quarterly,2,High Value,0.6940051020408162,Unsatisfied,High Loyalty,Low Risk,Mature,High,Yes
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months,2,High Value,0.6364285714285715,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,12,PayPal,Bi-Weekly,2,Low Value,0.34297193877551024,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,Yes,29,Venmo,Annually,2,High Value,0.7214285714285714,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15,Debit Card,Quarterly,2,High Value,0.6269642857142856,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34,Credit Card,Monthly,2,Medium Value,0.4051658163265306,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly,2,High Value,0.8273979591836734,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly,2,High Value,0.7461479591836734,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39,Credit Card,Fortnightly,2,High Value,0.5732780612244898,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly,2,High Value,0.7379209183673469,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29,Venmo,Monthly,2,High Value,0.5770535714285715,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Annually,2,Low Value,0.1969642857142857,Satisfied,Low Loyalty,Low Risk,Mature,High,No
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33,Venmo,Annually,2,Medium Value,0.39716836734693883,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly,2,Medium Value,0.4553316326530612,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,2,High Value,0.8831632653061224,Satisfied,Medium Loyalty,Low Risk,Young Adult,High,No
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,25,PayPal,Weekly,2,High Value,0.644438775510204,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,Venmo,Fortnightly,2,Medium Value,0.4274872448979592,Satisfied,Low Loyalty,Low Risk,Young Adult,High,No
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly,2,High Value,0.7223341836734694,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly,2,Low Value,0.37420918367346945,Satisfied,Low Loyalty,Low Risk,Mature,High,No
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44,Cash,Every 3 Months,2,High Value,0.846390306122449,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly,2,Low Value,0.24186224489795918,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly,2,High Value,0.8743877551020408,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually,2,Medium Value,0.4967346938775511,Satisfied,Low Loyalty,Low Risk,Mature,High,No
214,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months,2,High Value,0.6218494897959185,Satisfied,Low Loyalty,Low Risk,Adult,High,No
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41,Cash,Every 3 Months,2,High Value,0.5636479591836735,Satisfied,Medium Loyalty,Low Risk,Young Adult,High,No
216,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly,2,High Value,0.6133163265306122,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
217,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21,Venmo,Weekly,2,High Value,0.6030739795918366,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
218,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,24,Bank Transfer,Annually,2,Medium Value,0.39831632653061233,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
219,28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,8,Credit Card,Quarterly,2,Low Value,0.3084821428571428,Unsatisfied,Low Loyalty,High Risk,Adult,High,No
220,32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,Yes,12,Cash,Fortnightly,2,High Value,0.6498469387755103,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
221,39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48,Debit Card,Fortnightly,2,High Value,0.6958801020408163,Unsatisfied,High Loyalty,Low Risk,Adult,High,Yes
222,28,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,6,Bank Transfer,Quarterly,2,Medium Value,0.42561224489795924,Satisfied,Low Loyalty,Low Risk,Adult,High,No
223,47,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,14,PayPal,Fortnightly,2,High Value,0.6958418367346938,Satisfied,Low Loyalty,Low Risk,Mature,High,No
224,20,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34,PayPal,Annually,2,Medium Value,0.4201658163265306,Satisfied,Medium Loyalty,Low Risk,Young Adult,High,No
225,63,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,2,High Value,0.5717219387755103,Unsatisfied,Low Loyalty,Low Risk,Mature,High,No
226,25,Male,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Annually,2,Low Value,0.17247448979591837,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
227,29,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,5,PayPal,Monthly,2,Medium Value,0.5032397959183674,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
228,50,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,25,Venmo,Fortnightly,2,High Value,0.7406887755102041,Satisfied,Low Loyalty,Low Risk,Mature,High,No
229,18,Male,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,Yes,11,Credit Card,Annually,2,Medium Value,0.49309948979591844,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
230,70,Male,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,Yes,27,PayPal,Every 3 Months,2,Low Value,0.3541836734693877,Satisfied,Low Loyalty,Low Risk,Mature,High,No
231,66,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Yes,Standard,Yes,Yes,43,Credit Card,Annually,2,High Value,0.7396428571428572,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
232,28,Male,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months,2,Low Value,0.2878316326530612,Unsatisfied,Low Loyalty,Low Risk,Adult,High,No
233,54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32,Bank Transfer,Bi-Weekly,2,Medium Value,0.4541709183673469,Satisfied,Medium Loyalty,Low Risk,Mature,High,No
234,19,Male,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Every 3 Months,2,High Value,0.6635586734693878,Satisfied,Low Loyalty,Low Risk,Young Adult,High,No
235,20,Male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,24,Credit Card,Weekly,2,Medium Value,0.4976913265306122,Unsatisfied,Low Loyalty,Low Risk,Young Adult,High,No
236,43,Male,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,31,Debit Card,Quarterly,2,High Value,0.6967984693877551,Unsatisfied,Medium Loyalty,Low Risk,Mature,High,No
237,38,Male,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,39,PayPal,Fortnightly,2,High Value,0.7026530612244898,Unsatisfied,Medium Loyalty,Low Risk,Adult,High,No
